Ticker,close,date,high,low,month,open,volume,Sector
HINDALCO,690.8,2024-07-16 05:30:00,703.15,689.0,2024-07,700.3,4570179,Metals
HINDALCO,689.95,2024-07-18 05:30:00,695.85,684.1,2024-07,686.0,7841505,Metals
HINDALCO,663.0,2024-07-19 05:30:00,685.7,658.65,2024-07,683.9,6207375,Metals
HINDALCO,672.3,2024-07-22 05:30:00,675.0,650.85,2024-07,655.0,3291634,Metals
HINDALCO,653.5,2024-07-23 05:30:00,673.2,638.7,2024-07,672.3,9602846,Metals
HINDALCO,651.6,2024-07-24 05:30:00,656.65,645.0,2024-07,653.0,2610134,Metals
HINDALCO,646.55,2024-07-25 05:30:00,649.0,633.3,2024-07,641.95,6171776,Metals
HINDALCO,667.6,2024-07-26 05:30:00,668.5,655.0,2024-07,660.0,4730539,Metals
HINDALCO,666.85,2024-07-29 05:30:00,676.75,665.0,2024-07,676.75,6032470,Metals
HINDALCO,660.5,2024-07-30 05:30:00,665.0,654.6,2024-07,665.0,6714850,Metals
HINDALCO,669.6,2024-07-31 05:30:00,674.0,664.25,2024-07,667.0,8551592,Metals
HINDALCO,673.5,2024-08-01 05:30:00,690.9,667.35,2024-08,680.0,8831127,Metals
HINDALCO,648.05,2024-08-02 05:30:00,665.6,646.55,2024-08,659.8,6717210,Metals
HINDALCO,614.3,2024-08-05 05:30:00,633.85,609.25,2024-08,628.05,13451475,Metals
HINDALCO,610.3,2024-08-06 05:30:00,629.0,608.0,2024-08,625.0,7063441,Metals
HINDALCO,623.7,2024-08-07 05:30:00,629.45,616.75,2024-08,625.0,4839670,Metals
HINDALCO,614.05,2024-08-08 05:30:00,631.0,613.0,2024-08,625.0,5396272,Metals
HINDALCO,622.9,2024-08-09 05:30:00,626.5,614.8,2024-08,622.0,3629264,Metals
HINDALCO,629.35,2024-08-12 05:30:00,634.4,616.5,2024-08,619.0,3586449,Metals
HINDALCO,621.4,2024-08-13 05:30:00,634.4,619.2,2024-08,634.4,6793767,Metals
HINDALCO,621.45,2024-08-14 05:30:00,633.95,611.6,2024-08,626.85,8646288,Metals
HINDALCO,634.15,2024-08-16 05:30:00,642.0,630.2,2024-08,633.95,6566337,Metals
HINDALCO,658.85,2024-08-19 05:30:00,660.3,636.5,2024-08,636.5,9510274,Metals
HINDALCO,672.9,2024-08-20 05:30:00,674.3,661.05,2024-08,663.0,10295836,Metals
HINDALCO,685.6,2024-08-21 05:30:00,696.6,667.8,2024-08,668.9,7815238,Metals
HINDALCO,685.55,2024-08-22 05:30:00,692.0,677.2,2024-08,691.5,6188728,Metals
HINDALCO,685.1,2024-08-23 05:30:00,694.7,677.8,2024-08,690.05,7774920,Metals
HINDALCO,711.85,2024-08-26 05:30:00,712.9,689.5,2024-08,694.4,11517668,Metals
HINDALCO,703.5,2024-08-27 05:30:00,712.95,702.75,2024-08,711.9,6465241,Metals
HINDALCO,705.05,2024-08-28 05:30:00,710.7,701.15,2024-08,706.0,3599946,Metals
HINDALCO,700.5,2024-08-29 05:30:00,702.35,691.4,2024-08,697.65,5728640,Metals
HINDALCO,701.35,2024-08-30 05:30:00,708.5,695.1,2024-08,699.0,7404373,Metals
HINDALCO,683.9,2024-09-02 05:30:00,706.7,683.2,2024-09,706.7,6186645,Metals
HINDALCO,678.9,2024-09-03 05:30:00,692.7,677.55,2024-09,687.65,4457291,Metals
HINDALCO,666.8,2024-09-04 05:30:00,673.8,661.25,2024-09,666.65,5816848,Metals
HINDALCO,669.95,2024-09-05 05:30:00,672.4,667.25,2024-09,670.0,3749608,Metals
HINDALCO,667.1,2024-09-06 05:30:00,677.0,665.45,2024-09,668.25,6311131,Metals
HINDALCO,658.55,2024-09-09 05:30:00,664.0,651.0,2024-09,664.0,5144488,Metals
HINDALCO,659.5,2024-09-10 05:30:00,666.8,653.7,2024-09,664.9,3304741,Metals
HINDALCO,647.7,2024-09-11 05:30:00,658.6,645.4,2024-09,658.6,3825823,Metals
HINDALCO,676.2,2024-09-12 05:30:00,677.9,651.5,2024-09,658.0,8594764,Metals
HINDALCO,673.25,2024-09-13 05:30:00,686.4,670.6,2024-09,686.0,5977861,Metals
HINDALCO,685.15,2024-09-16 05:30:00,687.55,676.55,2024-09,680.1,4258546,Metals
HINDALCO,683.0,2024-09-17 05:30:00,692.0,681.1,2024-09,689.0,3395470,Metals
HINDALCO,685.25,2024-09-18 05:30:00,687.95,673.35,2024-09,685.0,3404940,Metals
HINDALCO,684.2,2024-09-19 05:30:00,690.85,668.2,2024-09,690.0,5134590,Metals
HINDALCO,694.4,2024-09-20 05:30:00,698.8,688.75,2024-09,692.1,9753966,Metals
HINDALCO,690.55,2024-09-23 05:30:00,698.0,687.95,2024-09,695.5,2808114,Metals
HINDALCO,717.85,2024-09-24 05:30:00,719.7,693.0,2024-09,697.6,15201960,Metals
HINDALCO,718.45,2024-09-25 05:30:00,730.9,715.55,2024-09,725.0,9525319,Metals
HINDALCO,734.65,2024-09-26 05:30:00,736.15,710.7,2024-09,718.45,10573166,Metals
HINDALCO,747.15,2024-09-27 05:30:00,757.7,742.1,2024-09,746.95,12936973,Metals
HINDALCO,756.2,2024-09-30 05:30:00,764.45,749.45,2024-09,750.0,8566640,Metals
HINDALCO,761.55,2024-10-01 05:30:00,765.5,745.2,2024-10,755.0,4402151,Metals
HINDALCO,747.1,2024-10-03 05:30:00,772.65,744.7,2024-10,750.0,5649089,Metals
HINDALCO,747.9,2024-10-04 05:30:00,757.55,740.05,2024-10,742.65,4624509,Metals
HINDALCO,731.3,2024-10-07 05:30:00,753.0,722.5,2024-10,753.0,5862059,Metals
HINDALCO,721.8,2024-10-08 05:30:00,732.0,708.0,2024-10,723.5,5418558,Metals
HINDALCO,727.55,2024-10-09 05:30:00,735.75,710.0,2024-10,710.0,3733320,Metals
HINDALCO,730.15,2024-10-10 05:30:00,738.2,726.3,2024-10,731.9,3890250,Metals
HINDALCO,747.35,2024-10-11 05:30:00,749.95,733.05,2024-10,736.0,5224383,Metals
HINDALCO,743.0,2024-10-14 05:30:00,755.0,739.45,2024-10,746.0,2540789,Metals
HINDALCO,726.95,2024-10-15 05:30:00,750.0,720.65,2024-10,746.0,3056619,Metals
HINDALCO,733.1,2024-10-16 05:30:00,738.9,726.05,2024-10,728.5,3207796,Metals
HINDALCO,734.8,2024-10-17 05:30:00,747.3,732.35,2024-10,741.1,6213860,Metals
HINDALCO,753.5,2024-10-18 05:30:00,756.45,725.05,2024-10,734.8,5474367,Metals
HINDALCO,739.6,2024-10-21 05:30:00,765.45,737.0,2024-10,760.0,2981749,Metals
HINDALCO,720.25,2024-10-22 05:30:00,745.8,718.3,2024-10,733.0,5672302,Metals
HINDALCO,717.1,2024-10-23 05:30:00,731.15,713.3,2024-10,716.0,6522834,Metals
HINDALCO,690.7,2024-10-24 05:30:00,715.0,666.75,2024-10,715.0,14909729,Metals
HINDALCO,678.75,2024-10-25 05:30:00,694.9,668.45,2024-10,694.5,4091651,Metals
HINDALCO,692.9,2024-10-28 05:30:00,697.0,680.8,2024-10,681.0,2587719,Metals
HINDALCO,693.6,2024-10-29 05:30:00,696.2,676.45,2024-10,692.9,4293867,Metals
HINDALCO,688.4,2024-10-30 05:30:00,698.8,685.4,2024-10,690.95,3284187,Metals
HINDALCO,686.05,2024-10-31 05:30:00,689.55,679.25,2024-10,686.85,4478581,Metals
HINDALCO,690.9,2024-11-01 05:30:00,693.9,687.2,2024-11,687.5,472898,Metals
HINDALCO,674.3,2024-11-04 05:30:00,689.9,661.6,2024-11,689.0,5245661,Metals
HINDALCO,697.55,2024-11-05 05:30:00,701.45,674.8,2024-11,675.6,4931994,Metals
HINDALCO,708.2,2024-11-06 05:30:00,714.25,687.85,2024-11,706.0,5500043,Metals
HINDALCO,648.1,2024-11-07 05:30:00,687.7,646.3,2024-11,682.0,26671445,Metals
HINDALCO,650.45,2024-11-08 05:30:00,660.45,647.0,2024-11,654.75,7886228,Metals
HINDALCO,655.35,2024-11-11 05:30:00,657.6,638.7,2024-11,647.45,4933389,Metals
HINDALCO,651.65,2024-11-12 05:30:00,673.5,648.15,2024-11,668.0,12009560,Metals
HINDALCO,626.6,2024-11-13 05:30:00,649.9,622.55,2024-11,648.0,7867492,Metals
HINDALCO,627.35,2024-11-14 05:30:00,636.45,625.15,2024-11,630.0,6937416,Metals
HINDALCO,651.05,2024-11-18 05:30:00,663.1,639.9,2024-11,641.9,13618683,Metals
